Year,Month,AirlineCode,AirportCode,TotalFlights,FlightsDelayedOver15Min,CarrierDelayCount,WeatherDelayCount,NASDelayCount,SecurityDelayCount,LateAircraftDelayCount,CancelledFlights,DivertedFlights,ArrivalDelayMinutes,Delayed
2017,7,4,164,124.0,20.0,8.06,2.27,2.53,0.0,7.15,0.0,0.0,1188.0,1
2017,7,4,167,150.0,36.0,10.15,2.58,6.63,0.0,16.63,0.0,0.0,3217.0,1
2017,7,4,172,259.0,55.0,17.6,2.6,16.5,0.0,18.31,0.0,1.0,4291.0,1
2017,7,4,174,271.0,59.0,26.7,5.53,10.2,0.0,16.57,0.0,2.0,3242.0,1
2017,7,4,175,90.0,19.0,8.57,1.12,5.31,0.0,3.99,0.0,0.0,969.0,1
2017,7,4,179,31.0,8.0,3.4,1.0,0.91,0.0,2.69,0.0,0.0,728.0,1
2017,7,4,181,516.0,95.0,49.06,4.19,23.43,0.0,18.33,0.0,4.0,5389.0,1
2017,7,4,188,139.0,17.0,12.28,0.59,2.24,0.0,1.89,0.0,1.0,965.0,1
2017,7,4,189,186.0,38.0,11.7,5.13,6.11,0.0,15.06,0.0,0.0,2774.0,1
2017,7,4,190,426.0,80.0,36.87,9.5,15.6,0.0,18.03,0.0,1.0,3903.0,1
2017,7,4,191,2627.0,683.0,124.37,21.22,423.83,1.0,112.58,5.0,17.0,57239.0,1
2017,7,4,194,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2017,7,4,196,62.0,10.0,5.02,0.0,2.17,0.0,2.82,0.0,0.0,534.0,1
2017,7,4,200,1137.0,140.0,60.02,9.08,39.36,0.0,31.55,0.0,4.0,8392.0,1
2017,7,4,202,2940.0,403.0,136.85,19.45,149.18,0.88,96.62,0.0,0.0,24969.0,1
2017,7,4,209,54.0,12.0,5.21,0.26,3.52,0.0,3.01,0.0,0.0,656.0,1
2017,7,4,210,30.0,8.0,1.36,1.85,2.76,0.0,2.03,0.0,0.0,404.0,1
2017,7,4,211,1943.0,549.0,97.28,23.71,337.99,0.0,90.02,4.0,19.0,50415.0,1
2017,7,4,213,31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,1
2017,7,4,214,191.0,43.0,15.86,1.23,8.23,0.0,17.68,0.0,0.0,3034.0,1
2017,7,4,223,570.0,89.0,36.14,6.41,21.69,0.0,24.76,0.0,3.0,4743.0,1
2017,7,4,224,1566.0,276.0,88.15,14.19,92.87,0.0,80.79,4.0,12.0,21145.0,1
2017,7,4,226,90.0,17.0,6.44,0.93,6.5,0.0,3.12,0.0,1.0,1455.0,1
2017,7,4,227,257.0,50.0,16.21,2.75,21.63,0.0,9.42,0.0,0.0,2608.0,1
2017,7,4,229,371.0,81.0,30.51,8.1,17.56,0.0,24.83,0.0,0.0,5802.0,1
2017,7,4,234,31.0,13.0,2.78,0.4,3.22,0.0,6.6,0.0,0.0,661.0,1
2017,7,4,235,909.0,168.0,63.37,9.37,48.88,0.0,46.38,2.0,6.0,10636.0,1
2017,7,4,236,481.0,78.0,34.18,2.69,22.59,0.0,18.54,0.0,0.0,4917.0,1
2017,7,4,238,136.0,21.0,12.04,0.61,2.52,0.0,5.83,1.0,0.0,1078.0,1
2017,7,4,242,31.0,8.0,2.75,0.13,1.17,0.0,3.94,0.0,0.0,877.0,1
2017,7,4,246,199.0,36.0,14.14,1.48,7.96,0.0,12.42,0.0,0.0,2248.0,1
2017,7,4,247,103.0,16.0,5.96,2.63,2.71,0.0,4.7,0.0,1.0,667.0,1
2017,7,4,248,6733.0,779.0,266.57,34.55,232.21,1.98,243.69,1.0,9.0,56753.0,1
2017,7,4,249,596.0,116.0,52.62,9.18,30.25,0.0,23.94,0.0,3.0,6842.0,1
2017,7,4,252,121.0,14.0,5.56,0.97,2.38,0.0,5.09,0.0,0.0,903.0,1
2017,7,4,254,118.0,17.0,3.38,0.74,8.19,0.0,4.69,0.0,0.0,631.0,1
2017,7,4,256,115.0,8.0,5.03,0.0,2.8,0.0,0.17,0.0,0.0,480.0,1
2017,7,4,258,159.0,31.0,14.02,2.03,4.36,0.0,10.59,0.0,0.0,1564.0,1
2017,7,4,259,276.0,46.0,18.26,4.05,5.98,0.0,17.71,0.0,1.0,3999.0,1
2017,7,4,261,31.0,8.0,3.18,0.0,2.1,0.0,2.71,0.0,1.0,780.0,1
2017,7,4,262,740.0,190.0,46.97,4.53,101.21,0.0,37.29,0.0,4.0,15068.0,1
2017,7,4,263,257.0,59.0,30.91,6.24,7.96,0.0,13.89,0.0,1.0,2846.0,1
2017,7,4,271,536.0,117.0,46.52,10.31,23.27,0.0,36.9,0.0,1.0,6550.0,1
2017,7,4,272,776.0,92.0,41.27,7.03,21.95,0.0,21.75,0.0,0.0,5181.0,1
2017,7,4,275,30.0,7.0,1.33,0.5,1.12,0.0,4.05,0.0,0.0,397.0,1
2017,7,4,276,623.0,143.0,46.79,6.41,61.72,0.0,28.07,0.0,1.0,11390.0,1
2017,7,4,277,608.0,61.0,30.32,5.16,19.59,0.0,5.94,0.0,3.0,3125.0,1
2017,7,4,283,347.0,88.0,39.51,3.32,14.52,0.0,30.66,0.0,0.0,6060.0,1
2017,7,4,285,234.0,43.0,17.45,4.29,7.57,0.0,13.69,0.0,0.0,1755.0,1
2017,7,4,288,31.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1
2017,7,4,295,172.0,25.0,12.53,2.27,3.46,0.0,6.74,0.0,0.0,1374.0,1
2017,7,12,234,74.0,27.0,10.56,0.0,4.92,0.0,11.51,2.0,0.0,2030.0,1
2017,7,12,235,8.0,3.0,1.73,0.0,0.78,0.0,0.49,1.0,0.0,106.0,1
2017,7,12,236,479.0,114.0,32.54,4.97,18.05,0.0,58.44,12.0,0.0,7334.0,1
2017,7,12,237,57.0,19.0,9.3,0.87,1.01,0.0,7.83,2.0,0.0,1238.0,1
2017,7,12,239,187.0,49.0,19.72,1.78,5.34,0.0,22.16,4.0,1.0,3598.0,1
2017,7,12,242,51.0,12.0,3.4,0.0,1.91,0.0,6.69,0.0,0.0,799.0,1
2017,7,12,243,112.0,18.0,6.01,0.0,3.69,0.0,8.3,4.0,0.0,1073.0,1
2017,7,12,244,86.0,12.0,7.19,1.0,1.85,0.0,1.97,0.0,2.0,1093.0,1
2017,7,12,245,235.0,44.0,12.01,0.0,9.78,0.0,22.21,3.0,2.0,2329.0,1
2017,7,12,246,396.0,95.0,34.0,3.0,13.26,0.0,44.74,11.0,0.0,8434.0,1
2017,7,12,247,185.0,22.0,10.66,0.12,4.23,0.0,6.99,3.0,1.0,2462.0,1
2017,7,12,248,3177.0,403.0,89.29,10.49,99.2,0.05,203.97,12.0,2.0,33494.0,1
2017,7,12,249,13.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,1
2017,7,12,250,11.0,2.0,0.8,0.0,1.2,0.0,0.0,0.0,0.0,45.0,1
2017,7,12,254,38.0,3.0,2.05,0.0,0.0,0.0,0.95,0.0,0.0,165.0,1
2017,7,12,258,314.0,69.0,24.08,2.98,9.51,0.0,32.43,1.0,0.0,4533.0,1
2017,7,12,259,301.0,77.0,19.48,2.52,21.26,0.0,33.75,7.0,0.0,4780.0,1
2017,7,12,261,388.0,90.0,29.24,0.69,23.97,0.0,36.1,2.0,1.0,6911.0,1
2017,7,12,262,8132.0,2296.0,300.69,50.38,801.49,0.19,1143.24,320.0,31.0,211347.0,1
2017,7,12,263,121.0,37.0,10.07,0.84,12.11,0.0,13.99,0.0,1.0,3316.0,1
2017,7,12,265,40.0,14.0,3.06,0.0,1.69,0.0,9.25,0.0,1.0,904.0,1
2017,7,12,269,57.0,17.0,5.66,0.0,1.59,0.0,9.75,3.0,0.0,1959.0,1
2017,7,12,272,844.0,62.0,18.84,0.85,12.42,0.0,29.89,1.0,0.0,3503.0,1
2017,7,12,276,23.0,8.0,1.69,1.18,3.48,0.0,1.65,0.0,0.0,553.0,1
2017,7,12,277,1382.0,172.0,30.67,2.29,47.53,0.21,91.3,4.0,3.0,11778.0,1
2017,7,12,278,265.0,70.0,20.34,2.0,17.54,0.0,30.12,6.0,0.0,5538.0,1
2017,7,12,279,62.0,24.0,1.71,1.08,3.6,0.0,17.62,2.0,1.0,2862.0,1
2017,7,12,281,80.0,7.0,2.97,0.0,0.48,0.0,3.55,0.0,0.0,492.0,1
2017,7,12,283,180.0,48.0,16.34,0.51,10.7,0.0,20.45,4.0,0.0,3377.0,1
2017,7,12,284,142.0,14.0,6.63,0.64,2.98,0.0,3.75,2.0,3.0,2268.0,1
2017,7,12,285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2017,7,12,288,286.0,48.0,14.85,0.0,9.75,0.0,23.4,1.0,1.0,3201.0,1
2017,7,12,292,344.0,73.0,18.71,0.94,9.06,0.0,44.28,1.0,1.0,6909.0,1
2017,7,12,295,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2017,7,12,297,60.0,15.0,3.35,0.0,4.86,0.0,6.79,0.0,0.0,1886.0,1
2017,7,12,298,392.0,61.0,18.27,1.09,13.94,0.0,27.7,4.0,1.0,4182.0,1
2017,7,12,299,93.0,18.0,3.14,0.0,2.08,0.0,12.78,0.0,0.0,1196.0,1
2017,7,12,300,403.0,76.0,24.5,1.99,17.91,0.0,31.6,1.0,0.0,6865.0,1
2017,7,12,301,197.0,61.0,11.53,0.85,18.55,0.0,30.06,0.0,2.0,4086.0,1
2017,7,12,303,62.0,5.0,1.86,0.22,0.78,0.0,2.14,0.0,0.0,182.0,1
2017,7,12,304,88.0,25.0,11.75,0.93,5.38,0.0,6.94,3.0,0.0,1289.0,1
2017,7,12,306,56.0,8.0,0.53,0.0,2.17,0.0,5.3,1.0,1.0,434.0,1
2017,7,12,307,180.0,35.0,12.86,0.0,6.98,0.0,15.16,0.0,0.0,1963.0,1
2017,7,12,308,19.0,5.0,0.67,0.0,0.65,0.0,3.68,0.0,0.0,302.0,1
2017,7,12,309,82.0,14.0,6.23,0.0,4.45,0.0,3.32,0.0,0.0,1077.0,1
2017,7,12,310,31.0,3.0,0.0,0.0,2.03,0.0,0.97,0.0,0.0,90.0,1
2017,7,12,311,196.0,54.0,10.23,0.9,20.92,0.0,21.95,4.0,0.0,3881.0,1
2017,7,12,313,31.0,6.0,3.75,0.0,1.25,0.0,1.0,0.0,0.0,237.0,1
2017,7,12,314,876.0,123.0,30.52,0.77,35.26,1.46,54.98,0.0,0.0,6398.0,1
2017,7,12,315,123.0,16.0,4.64,0.0,5.85,0.61,4.9,0.0,0.0,834.0,1
2017,7,12,316,26.0,5.0,3.61,0.0,0.0,0.0,1.39,1.0,0.0,164.0,1
2017,7,12,317,352.0,54.0,16.53,0.93,14.53,0.0,22.01,1.0,0.0,2382.0,1
2017,7,12,318,440.0,95.0,22.14,5.16,16.72,0.0,50.97,2.0,1.0,7081.0,1
2017,7,12,319,313.0,54.0,12.35,0.0,12.05,0.0,29.6,1.0,0.0,3871.0,1
2017,7,12,321,148.0,26.0,12.26,1.0,3.81,0.0,8.92,1.0,0.0,2256.0,1
2017,7,12,323,126.0,44.0,12.8,0.0,10.02,0.0,21.18,3.0,0.0,3456.0,1
2017,7,12,324,1633.0,232.0,39.39,19.33,75.74,0.5,97.05,3.0,0.0,14002.0,1
2017,7,12,326,3244.0,849.0,95.67,30.11,343.72,2.4,377.1,12.0,3.0,69149.0,1
2017,7,12,327,44.0,4.0,2.77,0.0,1.1,0.0,0.13,1.0,0.0,269.0,1
2017,7,12,328,219.0,25.0,11.6,0.89,4.61,0.0,7.9,1.0,0.0,1569.0,1
2017,7,12,331,32.0,4.0,0.0,0.0,3.1,0.0,0.9,0.0,0.0,100.0,1
2017,7,12,332,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2017,7,12,333,452.0,39.0,12.61,0.92,5.4,0.0,20.08,0.0,0.0,2041.0,1
2017,7,12,336,3852.0,423.0,96.85,11.23,74.04,2.0,238.89,3.0,0.0,37705.0,1
2017,7,12,338,524.0,66.0,23.88,0.0,13.31,0.7,28.1,0.0,1.0,4314.0,1
2017,7,12,340,363.0,47.0,12.66,0.0,13.47,0.0,20.87,4.0,0.0,2336.0,1
2017,7,12,341,87.0,22.0,11.32,0.0,3.23,0.0,7.45,6.0,0.0,2301.0,1
2017,7,12,346,129.0,24.0,3.75,0.47,6.92,0.0,12.86,0.0,0.0,1189.0,1
2017,7,12,347,151.0,48.0,7.96,0.57,16.93,0.0,22.54,2.0,0.0,2489.0,1
2017,7,12,350,166.0,20.0,10.75,1.0,4.4,0.0,3.85,0.0,4.0,1275.0,1
2017,7,12,352,55.0,7.0,1.93,1.53,1.55,0.0,2.0,0.0,0.0,680.0,1
2017,7,12,354,129.0,19.0,8.19,1.0,3.0,0.0,6.81,2.0,0.0,1067.0,1
2017,7,12,357,24.0,13.0,4.1,0.01,1.53,0.0,7.36,1.0,0.0,1210.0,1
2017,7,12,358,23.0,5.0,0.45,0.0,0.38,0.0,4.17,0.0,0.0,413.0,1
2017,7,12,359,131.0,34.0,10.4,0.0,5.23,0.0,18.37,0.0,0.0,3400.0,1
2017,7,12,361,145.0,16.0,6.25,0.0,4.44,0.0,5.31,1.0,0.0,1715.0,1
2017,7,12,362,464.0,89.0,28.99,2.27,19.19,0.0,38.55,1.0,2.0,5854.0,1
2017,7,12,363,371.0,111.0,33.3,4.85,22.83,0.0,50.02,9.0,0.0,7187.0,1
2017,7,12,364,85.0,9.0,6.38,1.0,1.52,0.0,0.1,0.0,0.0,534.0,1
2017,7,12,367,134.0,46.0,10.36,2.61,14.93,0.0,18.1,3.0,0.0,3609.0,1
2017,7,12,376,62.0,13.0,6.05,0.0,6.82,0.0,0.13,0.0,2.0,449.0,1
2017,7,12,377,191.0,38.0,7.79,0.15,10.13,0.0,19.93,1.0,0.0,2087.0,1
2017,7,12,382,124.0,31.0,14.18,0.0,2.46,0.87,13.49,0.0,0.0,2723.0,1
2017,7,14,2,83.0,16.0,6.78,0.07,2.2,0.0,6.95,1.0,0.0,968.0,1
2017,7,14,14,91.0,22.0,7.28,3.36,4.45,0.0,6.91,0.0,0.0,1742.0,1
2017,7,14,19,192.0,25.0,8.08,2.91,7.48,0.0,6.53,0.0,1.0,1845.0,1
2017,7,14,23,467.0,118.0,21.9,4.33,50.45,0.0,41.32,7.0,5.0,6725.0,1
2017,7,14,26,640.0,125.0,40.69,8.1,26.13,0.0,50.08,0.0,0.0,10128.0,1
2017,7,14,27,31.0,8.0,2.23,0.0,2.53,0.0,3.23,2.0,0.0,631.0,1
2017,7,14,31,153.0,44.0,7.97,2.57,14.73,0.0,18.72,1.0,1.0,3022.0,1
2017,7,14,40,89.0,19.0,6.4,0.0,4.45,0.0,8.15,0.0,0.0,1172.0,1
2017,7,14,47,193.0,53.0,16.11,0.85,11.17,0.0,24.87,3.0,1.0,3384.0,1
2017,7,14,48,62.0,10.0,6.41,0.15,1.75,0.0,1.68,0.0,0.0,531.0,1
2017,7,14,49,1142.0,336.0,62.62,12.82,154.52,0.0,106.04,8.0,0.0,28511.0,1
2017,7,14,52,31.0,15.0,3.33,0.64,2.9,0.0,8.13,0.0,0.0,1012.0,1
2017,7,14,58,31.0,7.0,4.53,1.43,0.13,0.0,0.91,0.0,0.0,1282.0,1
2017,7,14,59,62.0,18.0,3.5,1.0,3.13,0.0,10.37,1.0,0.0,1866.0,1
2017,7,14,60,61.0,7.0,1.96,0.0,2.69,0.0,2.35,0.0,0.0,244.0,1
2017,7,14,61,289.0,53.0,8.75,4.86,18.17,0.0,21.22,3.0,0.0,3499.0,1
2017,7,14,62,202.0,44.0,11.3,1.99,13.58,0.0,17.13,2.0,0.0,2844.0,1
2017,7,14,71,50.0,6.0,0.39,0.08,3.0,0.0,2.53,0.0,0.0,298.0,1
2017,7,14,72,61.0,7.0,1.77,0.0,1.0,0.0,4.23,1.0,1.0,329.0,1
2017,7,14,75,562.0,108.0,20.55,12.61,25.85,0.0,48.99,2.0,0.0,9439.0,1
2017,7,14,77,165.0,46.0,12.51,2.76,5.01,0.0,25.72,3.0,1.0,3705.0,1
2017,7,14,78,97.0,19.0,6.78,2.3,2.89,0.0,7.03,1.0,0.0,1210.0,1
2017,7,14,89,63.0,21.0,11.31,1.45,4.44,0.0,3.79,2.0,0.0,1197.0,1
2017,7,14,96,417.0,118.0,26.15,7.58,36.72,0.0,47.55,8.0,5.0,10217.0,1
2017,7,14,99,5688.0,765.0,207.92,35.45,217.04,0.0,304.59,41.0,34.0,58035.0,1
2017,7,14,100,614.0,148.0,44.83,8.42,37.37,0.0,57.39,5.0,5.0,12113.0,1
2017,7,14,107,54.0,11.0,4.67,0.0,1.72,0.0,4.61,1.0,0.0,1175.0,1
2017,7,14,108,124.0,31.0,5.22,1.34,12.01,0.0,12.42,0.0,0.0,1695.0,1
2017,7,14,114,9.0,3.0,0.0,1.11,0.01,0.0,1.88,0.0,0.0,298.0,1
2017,7,14,120,114.0,28.0,8.3,0.0,12.84,0.0,6.86,0.0,0.0,1350.0,1
2017,7,14,123,4652.0,1331.0,173.94,34.75,778.68,0.0,343.63,50.0,21.0,126981.0,1
2017,7,14,125,31.0,5.0,1.58,1.51,1.07,0.0,0.84,0.0,0.0,292.0,1
2017,7,14,129,89.0,19.0,4.71,0.0,3.21,0.0,11.08,2.0,0.0,1095.0,1
2017,7,14,131,492.0,146.0,41.86,4.58,42.1,0.0,57.46,1.0,3.0,8930.0,1
2017,7,14,135,60.0,14.0,1.98,0.0,0.74,0.0,11.28,1.0,0.0,1160.0,1
2017,7,14,140,87.0,26.0,11.63,0.0,5.29,0.0,9.08,0.0,0.0,1326.0,1
2017,7,14,149,103.0,29.0,7.79,3.47,3.83,0.0,13.91,2.0,0.0,2029.0,1
2017,7,14,156,31.0,8.0,3.83,0.0,3.14,0.0,1.03,0.0,0.0,313.0,1
2017,7,14,162,496.0,68.0,37.35,1.0,20.1,0.0,9.55,1.0,1.0,5726.0,1
2017,7,14,172,2232.0,397.0,92.21,14.0,146.21,0.0,144.58,29.0,9.0,33837.0,1
2017,7,14,174,5212.0,803.0,222.38,44.04,215.08,0.0,321.5,35.0,30.0,66356.0,1
2017,7,14,175,55.0,9.0,4.95,0.0,0.64,0.0,3.41,1.0,1.0,415.0,1
2017,7,14,181,132.0,21.0,4.8,1.35,2.08,0.0,12.78,0.0,0.0,1704.0,1
2017,7,14,187,31.0,1.0,0.64,0.0,0.36,0.0,0.0,0.0,0.0,25.0,1
2017,7,14,188,184.0,40.0,15.21,2.9,7.74,0.0,14.15,3.0,0.0,2842.0,1
2017,7,14,190,67.0,17.0,5.29,1.13,2.28,0.0,8.3,0.0,1.0,1059.0,1
2017,7,14,196,160.0,15.0,5.8,0.0,4.86,0.0,4.34,0.0,1.0,2089.0,1
2017,7,14,200,971.0,185.0,51.17,5.23,43.47,0.0,85.13,3.0,3.0,14170.0,1
2017,7,14,202,2495.0,402.0,118.03,29.72,114.24,0.0,140.01,7.0,1.0,28090.0,1
2017,7,14,211,742.0,258.0,29.04,12.64,158.84,0.0,57.48,17.0,11.0,20008.0,1
2017,7,14,213,103.0,25.0,9.5,0.0,5.2,0.0,10.3,1.0,0.0,1695.0,1
2017,7,14,223,234.0,55.0,15.79,5.34,7.34,0.0,26.53,1.0,0.0,5658.0,1
2017,7,14,224,1053.0,224.0,60.03,12.48,74.69,0.0,76.8,5.0,12.0,17247.0,1
2017,7,14,229,85.0,18.0,3.33,3.41,1.0,0.0,10.26,1.0,0.0,1333.0,1
2017,7,14,230,52.0,10.0,5.27,1.31,0.0,0.0,3.42,0.0,0.0,800.0,1
2017,7,14,231,63.0,14.0,6.07,0.0,4.64,0.0,3.29,0.0,0.0,647.0,1
2017,7,14,235,342.0,87.0,25.4,3.79,25.43,0.0,32.37,5.0,1.0,6273.0,1
2017,7,14,236,90.0,17.0,4.18,0.66,0.2,0.0,11.96,0.0,1.0,1369.0,1
2017,7,14,246,123.0,20.0,4.72,1.85,6.43,0.0,7.0,0.0,0.0,1076.0,1
2017,7,14,247,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2017,7,14,248,454.0,96.0,22.57,4.17,20.69,0.0,48.57,5.0,2.0,7781.0,1
2017,7,14,249,423.0,92.0,27.33,5.0,24.34,0.0,35.33,1.0,2.0,5974.0,1
2017,7,14,252,36.0,5.0,0.58,0.0,1.13,0.0,3.29,0.0,0.0,185.0,1
2017,7,14,256,237.0,30.0,13.06,0.0,8.58,0.0,8.36,1.0,0.0,1432.0,1
2017,7,14,258,61.0,15.0,2.75,1.0,6.0,0.0,5.25,0.0,0.0,632.0,1
2017,7,14,259,197.0,45.0,13.95,0.48,7.14,0.0,23.43,4.0,0.0,3965.0,1
2017,7,14,261,49.0,10.0,6.81,0.0,0.27,0.0,2.92,0.0,0.0,773.0,1
2017,7,14,262,7014.0,1497.0,278.78,45.98,608.38,0.0,563.87,99.0,51.0,132013.0,1
2017,7,14,263,150.0,26.0,5.99,4.36,2.47,0.0,13.18,2.0,1.0,1505.0,1
2017,7,14,271,141.0,51.0,17.94,0.28,9.59,0.0,23.2,4.0,0.0,4015.0,1
2017,7,14,272,694.0,130.0,31.89,8.3,28.92,0.0,60.89,0.0,0.0,10991.0,1
2017,7,14,276,356.0,107.0,14.74,9.0,54.72,0.0,28.54,6.0,3.0,7642.0,1
2017,7,14,277,507.0,102.0,24.9,7.63,22.16,0.0,47.31,3.0,2.0,7287.0,1
2017,7,14,283,201.0,36.0,8.21,1.58,10.27,0.0,15.93,5.0,0.0,1823.0,1
2017,7,14,292,17.0,3.0,1.9,0.0,0.4,0.0,0.7,0.0,0.0,107.0,1
2017,7,14,297,10.0,4.0,1.28,0.92,0.81,0.0,0.99,0.0,0.0,447.0,1
2017,7,14,301,303.0,63.0,18.7,2.44,15.21,0.0,26.64,2.0,2.0,5696.0,1
2017,7,14,304,61.0,17.0,4.63,0.44,4.81,0.0,7.12,0.0,0.0,1266.0,1
2017,7,14,307,181.0,51.0,17.11,0.05,16.38,0.0,17.47,1.0,1.0,2664.0,1
2017,7,14,309,86.0,14.0,2.32,3.15,2.19,0.0,6.35,0.0,0.0,935.0,1
2017,7,14,312,148.0,35.0,7.75,0.99,7.25,0.0,19.01,3.0,0.0,3715.0,1
2017,7,14,314,811.0,132.0,33.97,11.84,33.47,0.0,52.72,2.0,0.0,8809.0,1
2017,7,14,315,325.0,79.0,21.67,8.42,9.51,0.0,39.39,5.0,0.0,6320.0,1
2017,7,14,316,65.0,16.0,2.29,0.11,4.11,0.0,9.49,1.0,1.0,1412.0,1
2017,7,14,317,61.0,16.0,4.98,0.0,4.42,0.0,6.61,1.0,0.0,1095.0,1
2017,7,14,324,990.0,185.0,44.51,12.89,53.86,0.0,73.74,3.0,1.0,11687.0,1
2017,7,14,326,5372.0,934.0,216.07,36.36,352.82,0.0,328.74,15.0,4.0,68595.0,1
2017,7,14,333,167.0,42.0,12.37,1.18,7.23,0.0,21.22,1.0,0.0,3276.0,1
2017,7,14,335,246.0,56.0,15.09,3.47,24.27,0.0,13.17,0.0,1.0,3396.0,1
2017,7,14,336,202.0,46.0,9.58,2.49,12.08,0.0,21.85,4.0,0.0,3671.0,1
2017,7,14,338,289.0,75.0,18.31,8.45,12.05,0.0,36.19,2.0,0.0,6924.0,1
2017,7,14,340,564.0,62.0,19.98,5.88,8.9,0.0,27.24,1.0,5.0,3927.0,1
2017,7,14,346,57.0,6.0,1.93,0.0,1.19,0.0,2.88,2.0,1.0,215.0,1
2017,7,14,348,72.0,12.0,3.54,0.0,5.18,0.0,3.28,0.0,0.0,634.0,1
2017,7,14,354,32.0,5.0,1.16,0.0,0.0,0.0,3.84,1.0,0.0,215.0,1
2017,7,14,358,591.0,134.0,31.54,11.59,25.48,0.0,65.38,4.0,1.0,10038.0,1
2017,7,14,361,59.0,10.0,3.8,0.0,2.02,0.0,4.18,0.0,0.0,734.0,1
2017,7,14,367,31.0,5.0,0.5,0.0,4.22,0.0,0.28,0.0,0.0,205.0,1
2017,7,15,26,57.0,21.0,3.07,0.0,7.35,0.0,10.58,0.0,0.0,812.0,1
2017,7,15,49,201.0,41.0,11.9,0.29,22.97,0.0,5.84,0.0,0.0,2153.0,1
2017,7,15,93,363.0,45.0,10.23,0.37,13.47,0.0,20.93,3.0,2.0,2782.0,1
2017,7,15,96,114.0,23.0,9.22,2.61,10.91,0.0,0.26,1.0,0.0,954.0,1
2017,7,15,99,88.0,32.0,4.8,0.0,8.52,0.91,17.78,1.0,0.0,1419.0,1
2017,7,15,123,245.0,81.0,6.22,1.71,64.02,0.36,8.68,0.0,1.0,6550.0,1
2017,7,15,131,93.0,31.0,7.98,0.0,11.31,0.0,11.71,0.0,0.0,1260.0,1
2017,7,15,162,62.0,8.0,1.09,0.0,2.91,0.0,4.0,0.0,0.0,239.0,1
2017,7,15,172,147.0,23.0,1.72,2.0,11.16,1.0,7.12,0.0,1.0,862.0,1
2017,7,15,191,365.0,100.0,13.75,7.02,72.11,0.0,7.11,0.0,0.0,7225.0,1
2017,7,15,200,397.0,96.0,12.07,1.43,29.69,0.43,52.38,2.0,0.0,4498.0,1
2017,7,15,202,1253.0,250.0,85.54,9.32,79.18,1.91,74.05,3.0,1.0,13074.0,1
2017,7,15,211,78.0,22.0,0.23,1.0,20.0,0.0,0.77,2.0,2.0,1586.0,1
2017,7,15,224,62.0,20.0,4.01,2.64,13.35,0.0,0.0,0.0,0.0,642.0,1
2017,7,15,256,67.0,9.0,2.84,1.0,2.16,0.3,2.7,0.0,0.0,412.0,1
2017,7,15,262,150.0,42.0,13.04,3.0,12.74,0.0,13.22,0.0,1.0,2248.0,1
2017,7,15,272,88.0,16.0,3.62,0.5,5.17,0.22,6.49,0.0,0.0,497.0,1
2017,7,15,292,18.0,5.0,1.0,0.0,1.89,0.0,2.11,0.0,0.0,244.0,1
2017,7,15,314,174.0,41.0,5.78,0.01,11.22,1.0,22.99,0.0,0.0,1765.0,1
2017,7,15,324,227.0,62.0,6.39,0.74,33.58,0.0,21.3,0.0,0.0,2809.0,1
2017,7,15,326,1886.0,493.0,65.44,11.04,195.12,2.56,218.83,8.0,1.0,25168.0,1
2017,7,16,2,1041.0,257.0,92.48,4.93,19.69,0.0,139.9,2.0,1.0,12886.0,1
2017,7,16,14,366.0,118.0,39.6,1.2,12.15,0.0,65.04,2.0,0.0,7031.0,1
2017,7,16,18,147.0,33.0,11.58,0.0,1.36,0.0,20.06,0.0,1.0,1378.0,1
2017,7,16,23,3546.0,1077.0,267.25,54.24,310.27,2.02,443.23,18.0,19.0,58020.0,1
2017,7,16,26,1976.0,497.0,143.19,11.04,115.09,1.0,226.68,7.0,5.0,24181.0,1
2017,7,16,31,568.0,161.0,57.51,7.82,24.02,0.0,71.65,5.0,0.0,9671.0,1
2017,7,16,38,352.0,111.0,45.49,1.81,13.83,0.0,49.86,1.0,1.0,5342.0,1
2017,7,16,47,3018.0,682.0,199.08,17.52,97.76,1.06,366.58,16.0,2.0,37228.0,1
2017,7,16,48,375.0,65.0,26.43,2.02,5.43,0.0,31.12,1.0,0.0,2873.0,1
2017,7,16,49,1191.0,381.0,91.57,39.62,111.62,0.0,138.2,7.0,4.0,23545.0,1
2017,7,16,59,528.0,152.0,59.46,7.7,16.93,0.0,67.91,2.0,0.0,8097.0,1
2017,7,16,60,1531.0,316.0,98.45,1.58,27.0,0.0,188.97,33.0,1.0,14637.0,1
2017,7,16,61,6739.0,1579.0,350.88,112.36,386.12,1.12,728.52,79.0,17.0,91969.0,1
2017,7,16,71,317.0,59.0,16.12,1.3,8.43,0.0,33.15,2.0,2.0,3237.0,1
